ngram,freq
historical_ADJ,18992863
unit_NOUN,18949002
G_NOUN,18942156
V_NOUN,18927890
evening_NOUN,18927607
understood_VERB,18894760
cause_NOUN,18892364
sources_NOUN,18886815
fingers_NOUN,18879658
strategy_NOUN,18879569
either_CONJ,18836255
v._CONJ,18820209
sister_NOUN,18791286
Mary_NOUN,18783175
loved_VERB,18779301
equal_ADJ,18773704
maybe_ADV,18736754
girls_NOUN,18731729
act_NOUN,18721492
places_NOUN,18713101
Society_NOUN,18699544
Thomas_NOUN,18696688
happen_VERB,18686236
growing_VERB,18679441
center_NOUN,18676490
City_NOUN,18665053
care_VERB,18658481
Social_NOUN,18657751
Peter_NOUN,18654328
support_VERB,18634915
independent_ADJ,18626451
avoid_VERB,18624908
filled_VERB,18610556
covered_VERB,18584561
relevant_ADJ,18574335
learned_VERB,18570958
arrived_VERB,18567889
base_NOUN,18542651
parties_NOUN,18540472
During_ADP,18526709
peace_NOUN,18517037
return_NOUN,18498063
suggested_VERB,18482626
Other_ADJ,18469686
increase_NOUN,18466171
past_ADJ,18461234
}_.,18419088
sitting_VERB,18415925
very_ADJ,18414601
mentioned_VERB,18395137
assessment_NOUN,18394825
includes_VERB,18368403
September_NOUN,18351609
I_NOUN,18347619
British_ADJ,18309158
turn_NOUN,18299003
popular_ADJ,18293243
contrast_NOUN,18292996
families_NOUN,18284907
People_NOUN,18282785
professional_ADJ,18265642
European_ADJ,18264645
picture_NOUN,18250408
holding_VERB,18243812
message_NOUN,18199564
Can_VERB,18174972
mental_ADJ,18168103
{_.,18157056
Therefore_ADV,18155219
whatever_DET,18147124
return_VERB,18145437
efforts_NOUN,18132247
safe_ADJ,18130333
individual_NOUN,18118541
perfect_ADJ,18110120
January_NOUN,18101071
Robert_NOUN,18094095
leading_VERB,18094027
standing_VERB,18093401
internal_ADJ,18086933
soul_NOUN,18076665
laws_NOUN,18064196
aware_ADJ,18061653
green_ADJ,18047048
watched_VERB,18040613
December_NOUN,18030979
K_NOUN,18027113
actual_ADJ,18027013
chair_NOUN,18005284
Africa_NOUN,17987480
successful_ADJ,17979767
add_VERB,17977965
heavy_ADJ,17974294
economy_NOUN,17948194
believed_VERB,17938838
born_VERB,17922018
benefits_NOUN,17912842
sexual_ADJ,17901515
computer_NOUN,17887063
schools_NOUN,17844912
explained_VERB,17823236
note_NOUN,17803984
October_NOUN,17786849
existence_NOUN,17773969
increasing_VERB,17772219
§_NOUN,17768230
focus_NOUN,17747741
killed_VERB,17740268
No._NOUN,17720002
street_NOUN,17714619
Christian_NOUN,17710409
interests_NOUN,17710041
protection_NOUN,17707742
environmental_ADJ,17677304
variety_NOUN,17670322
sample_NOUN,17668323
powerful_ADJ,17664699
knows_VERB,17659074
sun_NOUN,17643599
construction_NOUN,17633736
k_NOUN,17624097
d_VERB,17616948
piece_NOUN,17605485
chest_NOUN,17587332
gas_NOUN,17576010
Like_ADP,17568695
safety_NOUN,17566121
Development_NOUN,17560879
reaction_NOUN,17551715
drug_NOUN,17550835
perspective_NOUN,17540419
East_NOUN,17533515
increase_VERB,17533168
s_PRON,17511944
edge_NOUN,17506295
constant_ADJ,17500233
designed_VERB,17499050
left_ADJ,17454241
institutions_NOUN,17429707
circumstances_NOUN,17407743
°_NUM,17383410
agreement_NOUN,17343129
images_NOUN,17338478
decisions_NOUN,17333386
examples_NOUN,17321166
relatively_ADV,17310206
cause_VERB,17302009
argument_NOUN,17285268
freedom_NOUN,17283515
serve_VERB,17282141
Mark_NOUN,17278179
spirit_NOUN,17253816
Each_DET,17245032
trees_NOUN,17240637
measures_NOUN,17239571
otherwise_ADV,17231788
structures_NOUN,17230590
operation_NOUN,17226100
either_ADV,17218093
played_VERB,17201808
essential_ADJ,17179579
shoulder_NOUN,17170148
pattern_NOUN,17159393
principle_NOUN,17149826
Church_NOUN,17141077
Dr._NOUN,17138712
shared_VERB,17132859
goal_NOUN,17122599
Finally_ADV,17116193
|_.,17112114
marriage_NOUN,17103621
remains_VERB,17095721
aspects_NOUN,17090548
organizations_NOUN,17058850
animals_NOUN,17057193
agreed_VERB,17035702
eat_VERB,17033285
August_NOUN,17028549
wait_VERB,17025663
investment_NOUN,17020023
reach_VERB,17019242
desire_NOUN,17017584
leaders_NOUN,17014005
seven_NUM,16988108
Education_NOUN,16981284
apply_VERB,16963341
clinical_ADJ,16960329
stories_NOUN,16950173
stress_NOUN,16949535
v_NOUN,16948353
Council_NOUN,16927548
self_ADJ,16923678
teachers_NOUN,16917340
looks_VERB,16915476
teacher_NOUN,16869288
term_ADJ,16852607
Commission_NOUN,16843189
Germany_NOUN,16827547
wish_VERB,16807004
works_NOUN,16779214
Michael_NOUN,16773877
N._NOUN,16756576
responsible_ADJ,16747670
relative_ADJ,16746049
speech_NOUN,16705664
German_ADJ,16704657
Rights_NOUN,16691572
identify_VERB,16678345
offer_VERB,16676331
reduced_VERB,16673859
neck_NOUN,16672336
therapy_NOUN,16671061
Well_X,16641684
ensure_VERB,16641057
writing_VERB,16631476
concerned_VERB,16629784
earlier_ADV,16618399
policies_NOUN,16601691
seeing_VERB,16597884
principles_NOUN,16596372
conversation_NOUN,16587004
According_VERB,16572534
receive_VERB,16572216
realized_VERB,16566093
suggest_VERB,16534744
nation_NOUN,16521322
conflict_NOUN,16512369
violence_NOUN,16510441
formed_VERB,16481307
entered_VERB,16480667
reduce_VERB,16450213
Israel_NOUN,16445250
helped_VERB,16441239
Review_NOUN,16436331
characteristics_NOUN,16431300
objects_NOUN,16421573
miles_NOUN,16387685
answered_VERB,16383471
r_NOUN,16347725
beginning_NOUN,16325438
responsibility_NOUN,16306406
kitchen_NOUN,16291319
performed_VERB,16287665
Most_ADJ,16268785
legs_NOUN,16262301
Life_NOUN,16236403
l_NOUN,16230225
Smith_NOUN,16226401
sit_VERB,16220016
choose_VERB,16213874
sight_NOUN,16210743
location_NOUN,16168412
techniques_NOUN,16153154
connection_NOUN,16117949
scene_NOUN,16111411
persons_NOUN,16110788
slightly_ADV,16105591
President_NOUN,16101785
November_NOUN,16075555
soft_ADJ,16068954
justice_NOUN,16066700
standard_ADJ,16056568
experiences_NOUN,16044155
School_NOUN,16039099
Henry_NOUN,16000137
Both_DET,15979630
Union_NOUN,15979117
details_NOUN,15959804
politics_NOUN,15946663
to_ADJ,15930755
definition_NOUN,15924656
sign_NOUN,15921014
i.e._X,15911584
bodies_NOUN,15898089
feelings_NOUN,15888788
code_NOUN,15886760
walk_VERB,15884060
unless_ADP,15857784
subject_ADJ,15843933
standards_NOUN,15824531
external_ADJ,15813796
average_ADJ,15792796
Only_ADV,15787156
goods_NOUN,15781190
British_NOUN,15771170
die_VERB,15758416
hospital_NOUN,15757774
I._NOUN,15756512
allows_VERB,15751230
names_NOUN,15741949
eight_NUM,15741748
Management_NOUN,15736762
interesting_ADJ,15724653
laughed_VERB,15722793
cancer_NOUN,15722003
corner_NOUN,15716496
while_NOUN,15715390
Studies_NOUN,15699202
summer_NOUN,15695656
married_VERB,15677648
Before_ADP,15677450
suggests_VERB,15673702
color_NOUN,15672536
version_NOUN,15662033
hit_VERB,15656284
month_NOUN,15649416
rich_ADJ,15636523
wind_NOUN,15620212
components_NOUN,15619709
resistance_NOUN,15612024
board_NOUN,15605691
doubt_NOUN,15578817
affect_VERB,15575243
boys_NOUN,15573374
thousand_NUM,15559863
via_ADP,15558483
developing_VERB,15552353
charge_NOUN,15538751
hope_VERB,15508434
Jack_NOUN,15502985
race_NOUN,15498684
electronic_ADJ,15489646
one_ADJ,15485471
majority_NOUN,15484674
call_NOUN,15483322
introduced_VERB,15464388
Institute_NOUN,15455876
Miss_NOUN,15455232
St._NOUN,15452263
vision_NOUN,15446911
prevent_VERB,15445896
balance_NOUN,15441459
exist_VERB,15423271
prepared_VERB,15420637
plant_NOUN,15419916
operations_NOUN,15418640
carry_VERB,15401059
contract_NOUN,15398725
improve_VERB,15395976
sorry_ADJ,15379332
Government_NOUN,15378948
purposes_NOUN,15367947
strategies_NOUN,15338426
religion_NOUN,15331261
Charles_NOUN,15319891
regarding_VERB,15304183
fall_VERB,15270219
record_NOUN,15268341
frequency_NOUN,15258912
concern_NOUN,15250626
la_X,15245166
patterns_NOUN,15244869
Perhaps_ADV,15243825
communities_NOUN,15235069
Paris_NOUN,15223225
served_VERB,15221702
none_NOUN,15217572
forced_VERB,15212402
wants_VERB,15208490
element_NOUN,15203929
scale_NOUN,15201486
exchange_NOUN,15184539
expect_VERB,15178985
river_NOUN,15157608
speed_NOUN,15154710
opinion_NOUN,15141541
expressed_VERB,15135523
existing_VERB,15125700
army_NOUN,15123720
possibility_NOUN,15119973
related_ADJ,15116436
ship_NOUN,15115863
user_NOUN,15110093
knowing_VERB,15105523
watching_VERB,15097143
style_NOUN,15095267
despite_ADP,15085974
Richard_NOUN,15073905
impossible_ADJ,15054690
treated_VERB,15046124
will_NOUN,15044948
•_NUM,15038865
over_ADV,15015876
shape_NOUN,15002459
y_NOUN,14993892
motion_NOUN,14971308
occurs_VERB,14969133
What_DET,14936468
seat_NOUN,14927253
employees_NOUN,14915176
huge_ADJ,14910521
Sir_NOUN,14903705
search_NOUN,14899244
bank_NOUN,14895846
collection_NOUN,14889351
Yet_ADV,14872529
foot_NOUN,14859567
formation_NOUN,14857116
top_ADJ,14855537
h_NOUN,14853582
following_ADJ,14845785
animal_NOUN,14825435
equipment_NOUN,14821097
in_ADV,14814685
•_ADP,14775747
t_NOUN,14773256
on_ADV,14767955
proper_ADJ,14762161
protein_NOUN,14760124
deal_NOUN,14755671
play_NOUN,14746740
trial_NOUN,14742130
French_ADJ,14730389
named_VERB,14710407
accept_VERB,14700618
build_VERB,14675468
supposed_VERB,14671563
smaller_ADJ,14663005
•_VERB,14640525
units_NOUN,14620292
pretty_ADV,14600329
protect_VERB,14596969
scientific_ADJ,14585920
title_NOUN,14579531
being_NOUN,14577281
managed_VERB,14570660
Association_NOUN,14567237
February_NOUN,14563571
applications_NOUN,14551314
civil_ADJ,14539966
Americans_NOUN,14534282
nice_ADJ,14521836
CHAPTER_NOUN,14519275
all_ADV,14517721
providing_VERB,14514230
dog_NOUN,14508375
Table_ADJ,14507243
send_VERB,14506620
describe_VERB,14485601
French_NOUN,14480846
fresh_ADJ,14476976
As_ADV,14476355
Instead_ADV,14473580
attack_NOUN,14466911
close_ADJ,14455602
goals_NOUN,14450552
horse_NOUN,14441006
California_NOUN,14433102
III_NOUN,14431838
dinner_NOUN,14430062
advantage_NOUN,14428421
walls_NOUN,14426025
potential_NOUN,14424704
demand_NOUN,14412104
target_NOUN,14411886
hope_NOUN,14408911
European_NOUN,14394890
merely_ADV,14394703
pass_VERB,14390573
Learning_NOUN,14388589
kill_VERB,14381590
Street_NOUN,14369882
UK_NOUN,14368535
leadership_NOUN,14368510
clothes_NOUN,14365567
achieve_VERB,14362939
tools_NOUN,14356668
recently_ADV,14352809
overall_ADJ,14334369
plans_NOUN,14329785
afraid_ADJ,14324701
ahead_ADV,14323911
labor_NOUN,14312123
guy_NOUN,14285559
middle_NOUN,14274836
warm_ADJ,14262993
domestic_ADJ,14256138
trouble_NOUN,14242971
progress_NOUN,14227106
framework_NOUN,14169501
bar_NOUN,14166054
stone_NOUN,14122172
supply_NOUN,14114106
frequently_ADV,14113486
output_NOUN,14104929
emotional_ADJ,14088930
though_ADV,14086609
represent_VERB,14081179
credit_NOUN,14074422
evaluation_NOUN,14063022
items_NOUN,14060955
Also_ADV,14053882
etc._X,14045609
stock_NOUN,14043894
coffee_NOUN,14040481
procedure_NOUN,14033986
finished_VERB,14026367
i_NOUN,14022975
doctor_NOUN,14001667
strange_ADJ,14000483
cent_NOUN,13995337
forth_ADV,13993541
Center_NOUN,13989941
crime_NOUN,13970963
projects_NOUN,13968387
time_ADJ,13965713
female_ADJ,13949123
Congress_NOUN,13945860
telling_VERB,13945493
please_VERB,13945213
familiar_ADJ,13929879
generation_NOUN,13927200
failed_VERB,13927172
referred_VERB,13921370
client_NOUN,13919406
obvious_ADJ,13908318
kids_NOUN,13902720
urban_ADJ,13899695
maintain_VERB,13897298
opportunities_NOUN,13895638
eventually_ADV,13892004
Time_NOUN,13887721
unique_ADJ,13885676
n_NOUN,13878517
dropped_VERB,13866235
separate_ADJ,13865937
contains_VERB,13859125
noticed_VERB,13857076
accepted_VERB,13849900
First_ADV,13829403
share_VERB,13829314
Committee_NOUN,13815808
entirely_ADV,13797919
career_NOUN,13793381
light_ADJ,13790890
enter_VERB,13787581
interaction_NOUN,13785891
Office_NOUN,13782758
beside_ADP,13770342
public_NOUN,13763962
fish_NOUN,13751781
description_NOUN,13747155
pointed_VERB,13742882
t_PRON,13733777
enough_ADJ,13728343
correct_ADJ,13727068
carefully_ADV,13724364
empty_ADJ,13705076
front_ADJ,13701190
ancient_ADJ,13687204
becoming_VERB,13681451
f_NOUN,13677525
agent_NOUN,13677215
spiritual_ADJ,13674050
plants_NOUN,13664294
birth_NOUN,13663673
letters_NOUN,13647981
silence_NOUN,13640778
federal_ADJ,13637555
creation_NOUN,13626492
upper_ADJ,13623852
located_VERB,13618484
pushed_VERB,13618102
Japan_NOUN,13615321
variables_NOUN,13600994
sites_NOUN,13588323
limited_VERB,13582106
procedures_NOUN,13569148
Luke_NOUN,13548693
sufficient_ADJ,13539163
picked_VERB,13533317
Canada_NOUN,13521450
hard_ADV,13517402
regular_ADJ,13516430
file_NOUN,13500218
core_NOUN,13495028
Father_NOUN,13492282
recognized_VERB,13490744
cup_NOUN,13481854
equation_NOUN,13481292
early_ADV,13475904
Ibid_NOUN,13469441
machine_NOUN,13460313
practical_ADJ,13455193
attempt_NOUN,13450236
agency_NOUN,13443381
form_VERB,13435103
views_NOUN,13421319
grew_VERB,13419213
asking_VERB,13412405
battle_NOUN,13401442
measure_NOUN,13397918
d_X,13387483
removed_VERB,13364401
duty_NOUN,13359844
buy_VERB,13344799
leader_NOUN,13340631
stated_VERB,13339940
stared_VERB,13322053
typically_ADV,13320064
uses_VERB,13311542
gender_NOUN,13305954
usual_ADJ,13292501
combination_NOUN,13289852
officer_NOUN,13288867
quiet_ADJ,13286075
focused_VERB,13285124
audience_NOUN,13283773
Women_NOUN,13274599
worth_ADJ,13265034
Britain_NOUN,13247986
reading_VERB,13237545
90_NUM,13219337
village_NOUN,13217967
claim_NOUN,13211467
Chinese_ADJ,13204748
ratio_NOUN,13175064
sector_NOUN,13161733
save_VERB,13161483
trust_NOUN,13161468
acid_NOUN,13150651
fair_ADJ,13136094
reading_NOUN,13136050
layer_NOUN,13135098
exercise_NOUN,13132650
Indeed_ADV,13110831
previously_ADV,13100775
detail_NOUN,13097229
anti_ADJ,13095504
enemy_NOUN,13092676
tears_NOUN,13086884
background_NOUN,13084913
administration_NOUN,13084362
damage_NOUN,13075225
represented_VERB,13072507
White_NOUN,13071689
formal_ADJ,13069282
concentration_NOUN,13027988
occurred_VERB,13027753
intended_VERB,13027647
resulting_VERB,13018425
authors_NOUN,13017744
Black_NOUN,13011497
article_NOUN,13005787
master_NOUN,12999556
stepped_VERB,12995953
error_NOUN,12990082
lose_VERB,12984729
s_NOUN,12974401
appearance_NOUN,12969511
fields_NOUN,12966937
Group_NOUN,12963551
Chicago_NOUN,12954601
open_VERB,12951367
focus_VERB,12937436
metal_NOUN,12928349
pleasure_NOUN,12924850
obtain_VERB,12924476
See_NOUN,12914527
Well_ADV,12899417
interpretation_NOUN,12896459
creating_VERB,12887421
crisis_NOUN,12884491
starting_VERB,12869525
sides_NOUN,12861299
W_NOUN,12857988
reduction_NOUN,12857442
studied_VERB,12847807
quick_ADJ,12844428
participants_NOUN,12841408
playing_VERB,12839379
dependent_ADJ,12838361
concepts_NOUN,12829249
Moreover_ADV,12826517
discuss_VERB,12824381
minute_NOUN,12811130
employment_NOUN,12806286
seek_VERB,12805989
reports_NOUN,12792227
soil_NOUN,12791454
Those_DET,12777648
showing_VERB,12774696
grow_VERB,12772355
walking_VERB,12764865
tradition_NOUN,12748743
changing_VERB,12748024
officers_NOUN,12746968
argued_VERB,12738113
tone_NOUN,12736645
Service_NOUN,12732365
Data_NOUN,12730600
That_ADP,12717592
belief_NOUN,12683077
First_NOUN,12680540
college_NOUN,12670588
selected_VERB,12657339
Using_VERB,12646127
station_NOUN,12640859
hurt_VERB,12637737
absence_NOUN,12632770
turning_VERB,12613372
connected_VERB,12597531
College_NOUN,12593963
soldiers_NOUN,12593428
Great_NOUN,12591408
classes_NOUN,12587008
Series_NOUN,12579123
writing_NOUN,12576319
cities_NOUN,12575116
commercial_ADJ,12563709
agents_NOUN,12562174
dry_ADJ,12559821
sky_NOUN,12557115
broad_ADJ,12554703
act_VERB,12552751
whereas_ADP,12552154
Come_VERB,12551647
discovered_VERB,12549289
symptoms_NOUN,12545999
keeping_VERB,12538990
hell_NOUN,12526192
Public_NOUN,12521491
gets_VERB,12521168
wine_NOUN,12516982
shoulders_NOUN,12514227
Its_PRON,12507357
transfer_NOUN,12507019
respectively_ADV,12503617
consequences_NOUN,12500506
gaze_NOUN,12498068
command_NOUN,12494115
selection_NOUN,12489133
mode_NOUN,12459679
ourselves_PRON,12455309
rose_VERB,12451619
signs_NOUN,12416121
drawn_VERB,12408927
significantly_ADV,12406027
San_NOUN,12397049
tests_NOUN,12394306
component_NOUN,12379538
re_VERB,12373048
show_NOUN,12371653
face_VERB,12367838
measured_VERB,12345859
Mr_NOUN,12326508
comparison_NOUN,12325993
worse_ADJ,12321139
imagine_VERB,12319750
truly_ADV,12314736
Every_DET,12308533
lady_NOUN,12306216
Copyright_NOUN,12304094
Introduction_NOUN,12304074
«_NOUN,12298029
perform_VERB,12292664
situations_NOUN,12289512
experienced_VERB,12283980
daily_ADJ,12275578
Part_NOUN,12274832
spend_VERB,12269547
firm_NOUN,12262731
regions_NOUN,12246368
o_ADP,12242366
Was_VERB,12241796
Report_NOUN,12221124
option_NOUN,12216936
Company_NOUN,12210973
Matthew_NOUN,12205269
noise_NOUN,12198317
device_NOUN,12194151
afternoon_NOUN,12193563
slow_ADJ,12171030
technical_ADJ,12169029
end_VERB,12161979
tool_NOUN,12157919
feeling_VERB,12157127
planning_NOUN,12156357
powers_NOUN,12155448
leads_VERB,12153390
half_DET,12149436
watch_VERB,12133060
confidence_NOUN,12132893
rock_NOUN,12124322
president_NOUN,12121225
citizens_NOUN,12115272
willing_ADJ,12109423
drugs_NOUN,12106544
technique_NOUN,12106303
cycle_NOUN,12079388
ice_NOUN,12078814
share_NOUN,12076869
possibly_ADV,12071675
River_NOUN,12070507
USA_NOUN,12055885
wave_NOUN,12047676
speaking_VERB,12044395
supported_VERB,12043822
limited_ADJ,12036797
thick_ADJ,12032317
thin_ADJ,12024957
Which_DET,12016978
earlier_ADJ,12013305
hardly_ADV,12005331
fundamental_ADJ,12003447
tissue_NOUN,11986787
subjects_NOUN,11983234
two_ADJ,11979412
fast_ADV,11975297
beneath_ADP,11974941
input_NOUN,11968268
check_VERB,11966139
largely_ADV,11959507
tend_VERB,11955241
notion_NOUN,11945468
sequence_NOUN,11945160
fixed_VERB,11937450
pieces_NOUN,11936141
regard_NOUN,11929624
teaching_NOUN,11926987
matters_NOUN,11918515
Information_NOUN,11915912
Tom_NOUN,11908588
agree_VERB,11893552
bag_NOUN,11893261
chosen_VERB,11893224
signal_NOUN,11891954
Federal_NOUN,11885912
regional_ADJ,11885618
laid_VERB,11885393
approaches_NOUN,11882827
English_ADJ,11878930
Internet_NOUN,11875530
gold_NOUN,11875047
bottom_NOUN,11874261
break_VERB,11870854
u_NOUN,11867293
sales_NOUN,11866462
screen_NOUN,11865808
pair_NOUN,11864804
findings_NOUN,11861924
severe_ADJ,11855196
establish_VERB,11837926
liked_VERB,11834504
apart_ADV,11833306
Human_NOUN,11821097
wild_ADJ,11815595
thirty_NUM,11809254
mostly_ADV,11805780
parameters_NOUN,11803010
highest_ADJ,11800244
somewhat_ADV,11788138
indicated_VERB,11787582
mission_NOUN,11778832
sought_VERB,11758516
represents_VERB,11757002
indicate_VERB,11754449
kinds_NOUN,11753827
THE_NOUN,11751558
Have_VERB,11746678
ordered_VERB,11737138
researchers_NOUN,11731752
alive_ADJ,11730388
software_NOUN,11721878
increasingly_ADV,11719198
plane_NOUN,11711528
users_NOUN,11703530
contain_VERB,11698766
remembered_VERB,11689297
Art_NOUN,11685650
feature_NOUN,11680550
recognition_NOUN,11663096
extremely_ADV,11654170
en_X,11649277
spread_VERB,11648333
ended_VERB,11645992
responses_NOUN,11640546
records_NOUN,11640001
options_NOUN,11627816
j_NOUN,11625902
finding_VERB,11623882
middle_ADJ,11620765
straight_ADV,11619290
Y_NOUN,11602425
throat_NOUN,11598116
ISBN_NOUN,11592942
involves_VERB,11592104
sweet_ADJ,11589529
closely_ADV,11584649
control_VERB,11583806
post_ADJ,11571596
achieved_VERB,11557089
conducted_VERB,11537749
visual_ADJ,11527447
solid_ADJ,11526208
double_ADJ,11524718
assume_VERB,11524569
System_NOUN,11514657
concerns_NOUN,11511953
waited_VERB,11510629
networks_NOUN,11509917
bright_ADJ,11508259
subsequent_ADJ,11497382
industrial_ADJ,11495023
assumed_VERB,11471738
sleep_NOUN,11463659
permission_NOUN,11462522
youth_NOUN,11448455
typical_ADJ,11440676
affected_VERB,11438650
bone_NOUN,11430377
orders_NOUN,11427987
ring_NOUN,11422416
adopted_VERB,11416527
joined_VERB,11414563
Martin_NOUN,11409887
notes_NOUN,11394411
judgment_NOUN,11391324
benefit_NOUN,11389023
eds_NOUN,11375637
secondary_ADJ,11373755
educational_ADJ,11372414
philosophy_NOUN,11369544
representation_NOUN,11369270
join_VERB,11367141
passage_NOUN,11359434
guess_VERB,11358632
unable_ADJ,11351781
glanced_VERB,11347689
relief_NOUN,11339037
store_NOUN,11337810
false_ADJ,11317310
